gutenberg_id,title,subjects,bookshelves,languages,copyright,media_type,download_count,authors,translators,summaries,formats
72224,"The Cornhill Magazine (vol. XLII, no. 250 new series, April 1917)","England -- Periodicals; English literature -- Periodicals; Short stories, English -- Periodicals",Browsing: Encyclopedias/Dictionaries/Reference; Browsing: Literature; Browsing: Other,en,False,Text,144,Various (None-None),,"""The Cornhill Magazine (vol. XLII, no. 250 new series, April 1917)"" is a literary magazine published in the early 20th century, specifically during World War I. The magazine includes a collection of various articles, stories, and illustrations, providing insight into life and perspectives of that era, with a particular focus on the war’s impact on society.   The opening portion of the magazine begins with a detailed depiction of a naval battle onboard a British battle-cruiser during World War I, capturing the tense atmosphere among the officers and the casual interactions as they prepare for action. It vividly describes the wardroom where they gather, their somber meal of tea and stale cake, and the sudden shift in mood when news of an enemy light cruiser prompts their readiness for combat. As the scene unfolds, readers are introduced to the complex dynamics of naval warfare, culminating in the latter part where a lieutenant spots enemy vessels and engages in a fierce exchange of fire, emphasizing the chaos and high stakes of naval battles amid the broader context of the war. (This is an automatically generated summary.)",text/html=https://www.gutenberg.org/ebooks/72224.html.images; application/epub+zip=https://www.gutenberg.org/ebooks/72224.epub3.images; application/x-mobipocket-ebook=https://www.gutenberg.org/ebooks/72224.kf8.images; text/plain; charset=us-ascii=https://www.gutenberg.org/ebooks/72224.txt.utf-8; application/rdf+xml=https://www.gutenberg.org/ebooks/72224.rdf; image/jpeg=https://www.gutenberg.org/cache/epub/72224/pg72224.cover.medium.jpg; application/octet-stream=https://www.gutenberg.org/cache/epub/72224/pg72224-h.zip
62910,"The Spider, and Other Tales","Danish fiction -- Translations into English; Short stories, Danish -- Translations into English",Browsing: Fiction; Browsing: Literature,en,False,Text,143,"Ewald, Carl (1856-1908)","Teixeira de Mattos, Alexander (1865-1921)","""The Spider and Other Tales"" by Carl Ewald is a collection of short stories written in the early 20th century. This anthology features rich, allegorical tales with a focus on nature, animals, and humanity's interaction with them, often exploring themes of independence and societal expectations. Among the prominent characters is a strong-willed spider who challenges conventional roles and relationships, ultimately seeking her place in the world.  The opening portion introduces the story of ""The Spider,"" where a proud and independent spider seeks a home within a hedge populated by boastful but fragile weeds and a cautious mouse. The spider’s confident demeanor and rejection of traditional gender roles create an intriguing dynamic, leading to discussions about marriage and independence among the hedge's residents. As the spider begins to build her web, the tale delves into her interactions with other characters, highlighting themes of autonomy and societal pressures regarding love and relationships, setting a tone that invites the reader to contemplate the balance between personal desires and social expectations. (This is an automatically generated summary.)",text/html=https://www.gutenberg.org/ebooks/62910.html.images; text/html; charset=us-ascii=https://www.gutenberg.org/files/62910/62910-h/62910-h.htm; application/epub+zip=https://www.gutenberg.org/ebooks/62910.epub3.images; application/x-mobipocket-ebook=https://www.gutenberg.org/ebooks/62910.kf8.images; text/plain; charset=us-ascii=https://www.gutenberg.org/ebooks/62910.txt.utf-8; text/plain; charset=utf-8=https://www.gutenberg.org/files/62910/62910-0.txt; application/rdf+xml=https://www.gutenberg.org/ebooks/62910.rdf; image/jpeg=https://www.gutenberg.org/cache/epub/62910/pg62910.cover.medium.jpg; application/octet-stream=https://www.gutenberg.org/cache/epub/62910/pg62910-h.zip
51497,Tales from the Telling-House,"Exmoor (England) -- Fiction; Short stories, English",Browsing: Culture/Civilization/Society; Browsing: Fiction; Browsing: Literature,en,False,Text,142,"Blackmore, R. D. (Richard Doddridge) (1825-1900)",,"""Tales from the Telling-House"" by R. D. Blackmore is a collection of stories written in the late 19th century. The narrative appears to delve into the lives and experiences of characters tied to the rugged landscapes of North Devon and Exmoor, intertwining elements of personal drama, folklore, and morality. The opening story introduces us to a few central characters, including the determined Sylvia Ford and her brave father, Sylvester, setting the stage for an examination of their struggles against societal norms and the menacing outlaws known as the Doones.  The opening of the book paints a vivid picture of a foreboding yet beautiful Exmoor landscape, where the old-fashioned lifestyle leads to trials and conflicts. It begins with a reflective tone as Sylvia recalls her father’s past and their life of simplicity, which soon turns tragic when her father is killed by the infamous Doones. This paints a backdrop of loss and resilience, showcasing her emotional turmoil as she grapples with this violence and its implications on her life. The vivid descriptions and engaging dialogue introduce themes of honor, family, and the challenges of navigating life in a world fraught with danger. Through Sylvia's perspective, readers are drawn into a tale that promises adventure, moral dilemmas, and the enduring spirit of its characters against overwhelming odds. (This is an automatically generated summary.)",text/html=https://www.gutenberg.org/ebooks/51497.html.images; text/html; charset=utf-8=https://www.gutenberg.org/files/51497/51497-h/51497-h.htm; application/epub+zip=https://www.gutenberg.org/ebooks/51497.epub3.images; application/x-mobipocket-ebook=https://www.gutenberg.org/ebooks/51497.kf8.images; text/plain; charset=us-ascii=https://www.gutenberg.org/ebooks/51497.txt.utf-8; text/plain; charset=utf-8=https://www.gutenberg.org/files/51497/51497-0.txt; application/rdf+xml=https://www.gutenberg.org/ebooks/51497.rdf; image/jpeg=https://www.gutenberg.org/cache/epub/51497/pg51497.cover.medium.jpg; application/octet-stream=https://www.gutenberg.org/cache/epub/51497/pg51497-h.zip
66195,South Sea Yarns,"Oceania -- Fiction; Short stories, English",Browsing: Culture/Civilization/Society; Browsing: Fiction; Browsing: Literature; Browsing: Travel & Geography,en,False,Text,142,"Thomson, Basil (1861-1939)",,"""South Sea Yarns"" by Basil Thomson is a collection of narratives illustrated with vivid descriptions, likely written in the late 19th century. The book explores life in the South Pacific Islands, focusing on the customs, court systems, and interactions between local inhabitants and foreign influences. Through a blend of storytelling and observation, Thomson sheds light on the complexities of cultural exchanges and the impact of colonialism.  The opening of ""South Sea Yarns"" introduces a gathering in the traditional ""bure"" (a Fijian house) where elders recount tales of the past, reflecting on their experiences with foreigners and the changes brought about by outside influences. As the characters discuss recent encounters with Europeans, their skepticism and admiration surface, showcasing the tension between tradition and modernity. The scene is rich with sensory details, from the smell of the cooking meats to the murmurs of the assembled crowd, establishing an intimate setting where story and culture intertwine, setting the stage for further exploration of life in Fiji. (This is an automatically generated summary.)",text/html=https://www.gutenberg.org/ebooks/66195.html.images; application/epub+zip=https://www.gutenberg.org/ebooks/66195.epub3.images; application/x-mobipocket-ebook=https://www.gutenberg.org/ebooks/66195.kf8.images; text/plain; charset=us-ascii=https://www.gutenberg.org/ebooks/66195.txt.utf-8; application/rdf+xml=https://www.gutenberg.org/ebooks/66195.rdf; image/jpeg=https://www.gutenberg.org/cache/epub/66195/pg66195.cover.medium.jpg; application/octet-stream=https://www.gutenberg.org/cache/epub/66195/pg66195-h.zip
62385,Clorinda Walks in Heaven,"English fiction -- 20th century; Short stories, English",Browsing: Fiction; Browsing: Literature,en,False,Text,140,"Coppard, A. E. (Alfred Edgar) (1878-1957)",,"""Clorinda Walks in Heaven"" by A. E. Coppard is a collection of short stories likely written in the early 20th century. The tales explore themes of life, death, and the nature of existence, with characters that embody various aspects of human experience. The narratives promise a blend of whimsy and reflection, suggesting that the author delves into profound human emotions and philosophical questions through captivating storytelling.  The opening of the book introduces Clorinda Smith, who is preoccupied with the notion of how she'd like to die, humorously insisting she would prefer a dry day over a rainy one. Despite the chaotic circumstances surrounding her demise, Clorinda's spirit seems undeterred as she unlocks the potential of her life and moves into a new realm. The subsequent passage paints a vivid picture of her journey through an ethereal landscape where she encounters visions of her past lives, signifying a complex exploration of identity, memory, and the continuation of self beyond death. This opening sets a whimsical yet reflective tone for the stories that follow, inviting the reader into a rich tapestry of imaginative tales. (This is an automatically generated summary.)",text/html=https://www.gutenberg.org/ebooks/62385.html.images; text/html; charset=iso-8859-1=https://www.gutenberg.org/files/62385/62385-h/62385-h.htm; application/epub+zip=https://www.gutenberg.org/ebooks/62385.epub3.images; application/x-mobipocket-ebook=https://www.gutenberg.org/ebooks/62385.kf8.images; text/plain=https://www.gutenberg.org/ebooks/62385.txt.utf-8; application/rdf+xml=https://www.gutenberg.org/ebooks/62385.rdf; image/jpeg=https://www.gutenberg.org/cache/epub/62385/pg62385.cover.medium.jpg; application/octet-stream=https://www.gutenberg.org/cache/epub/62385/pg62385-h.zip
72225,"The Cornhill Magazine (vol. XLII, no. 251 new series, May 1917)","England -- Periodicals; English literature -- Periodicals; Short stories, English -- Periodicals",Browsing: History - British; Browsing: Literature,en,False,Text,140,Various (None-None),,"""The Cornhill Magazine (vol. XLII, no. 251 new series, May 1917)"" by Various is a periodical publication written in the early 20th century. This specific edition contains a mix of literary works, including fiction and articles, reflecting the societal issues and cultural thoughts of its time during World War I. The likely topics include military experiences, personal anecdotes, and philosophical observations, aiming to provide readers with both entertainment and insights relevant to the era.  The opening of this edition introduces a story titled ""Bring Up the Guns"" by Boyd Cable, focusing on the characters Jack Duncan and Hugh Morrison who decide to enlist in the army as World War I rages. Both young men, who are long-time friends working in a city office, are determined to join together, contrasting their romantic ideals of war with the harsh realities of military life. Their journey from recruitment to training and eventual deployment presents an emotionally charged narrative that captures the essence of camaraderie and the challenges faced by soldiers in the trenches. This sets the stage for a depiction of the grim yet brave experiences of military personnel during the war. (This is an automatically generated summary.)",text/html=https://www.gutenberg.org/ebooks/72225.html.images; application/epub+zip=https://www.gutenberg.org/ebooks/72225.epub3.images; application/x-mobipocket-ebook=https://www.gutenberg.org/ebooks/72225.kf8.images; text/plain; charset=us-ascii=https://www.gutenberg.org/ebooks/72225.txt.utf-8; application/rdf+xml=https://www.gutenberg.org/ebooks/72225.rdf; image/jpeg=https://www.gutenberg.org/cache/epub/72225/pg72225.cover.medium.jpg; application/octet-stream=https://www.gutenberg.org/cache/epub/72225/pg72225-h.zip
49927,Pearl-Fishing; Choice Stories from Dickens' Household Words; First Series,"English fiction -- 19th century; Short stories, English",Browsing: Fiction; Browsing: Literature,en,False,Text,139,"Dickens, Charles (1812-1870)",,"""Pearl-Fishing; Choice Stories from Dickens' Household Words; First Series"" is a collection of short stories compiled from the publication ""Dickens’ Household Words,"" likely written in the mid-19th century. The stories reflect themes of human experience and emotion, with an emphasis on social commentary and moral lessons, typical of Charles Dickens’ work. The opening piece sets the tone, focusing on complex characters and their intertwined fates, particularly exploring the notions of love, deception, and societal expectations.  The beginning of the collection introduces a narrative titled ""Loaded Dice,"" where two friends, Mrs. Markham and her companion, embark on a journey to visit a place from their past. They discover the tragic backstory of Mr. Lovell, a clergyman who once enjoyed a simple life filled with contentment and love but is now engulfed in despair and loss. As the story unfolds, it reveals the detrimental impact of gambling on the family, leading to a tragic end for young Charles Lovell and deepening the overarching themes of sacrifice and the consequences of one's choices. The story establishes a glimpse into the emotional depths and social struggles that will be explored throughout the collection. (This is an automatically generated summary.)",text/html=https://www.gutenberg.org/ebooks/49927.html.images; text/html; charset=utf-8=https://www.gutenberg.org/files/49927/49927-h/49927-h.htm; application/epub+zip=https://www.gutenberg.org/ebooks/49927.epub3.images; application/x-mobipocket-ebook=https://www.gutenberg.org/ebooks/49927.kf8.images; text/plain; charset=us-ascii=https://www.gutenberg.org/ebooks/49927.txt.utf-8; text/plain; charset=utf-8=https://www.gutenberg.org/files/49927/49927-0.txt; application/rdf+xml=https://www.gutenberg.org/ebooks/49927.rdf; image/jpeg=https://www.gutenberg.org/cache/epub/49927/pg49927.cover.medium.jpg; application/octet-stream=https://www.gutenberg.org/cache/epub/49927/pg49927-h.zip
70507,"The Cornhill Magazine (Vol. I, No. 5, May 1860)","England -- Periodicals; English literature -- Periodicals; Short stories, English -- Periodicals",Browsing: Culture/Civilization/Society; Browsing: Literature,en,False,Text,138,Various (None-None),,"""The Cornhill Magazine (Vol. I, No. 5, May 1860)"" by Various is a literary periodical written in the mid-19th century. This issue is a collection of serialized novels, essays, and illustrated stories, reflecting the social and cultural milieu of the time. The magazine includes contributions from notable authors, along with various articles covering topics from literature to social commentary.  At the start of this volume, readers encounter an ongoing serialized story titled ""Framley Parsonage,"" which introduces Lady Lufton, who is delighted by her son living at Framley and hopes for a marriage that aligns with her expectations. While she enjoys her son’s presence, she also feels tension regarding his interactions with Lucy Robarts, a young woman she fears may draw his affections. The opening provides insight into Lady Lufton's aspirations for her son, setting the stage for possible romantic entanglements, while hinting at broader themes of class and social propriety that are likely to dominate the narrative. This segment's intricate character dynamics and historical context promise a deeper exploration of interpersonal relationships in a Victorian setting. (This is an automatically generated summary.)",text/html=https://www.gutenberg.org/ebooks/70507.html.images; application/epub+zip=https://www.gutenberg.org/ebooks/70507.epub3.images; application/x-mobipocket-ebook=https://www.gutenberg.org/ebooks/70507.kf8.images; text/plain; charset=us-ascii=https://www.gutenberg.org/ebooks/70507.txt.utf-8; application/rdf+xml=https://www.gutenberg.org/ebooks/70507.rdf; image/jpeg=https://www.gutenberg.org/cache/epub/70507/pg70507.cover.medium.jpg; application/octet-stream=https://www.gutenberg.org/files/70507/70507-0.zip
71983,"The Cornhill Magazine (vol. XLI, no. 244 new series, October 1916)","England -- Periodicals; English literature -- Periodicals; Short stories, English -- Periodicals",Browsing: History - British; Browsing: Journalism/Media/Writing; Browsing: Literature,en,False,Text,137,Various (None-None),,"""The Cornhill Magazine (vol. XLI, no. 244 new series, October 1916)"" by Various is a literary magazine published in the early 20th century, specifically during a tumultuous period marked by World War I. The publication features a range of articles and stories on diverse topics, likely including fictional narratives, essays, and possibly discussions on social and political issues relevant to that time. Given its context, readers can expect a blend of literary art and commentary that reflects on the societal mindset during the war.  The opening of this edition introduces ""The Tutor's Story,"" a narrative that explores themes of fate and morality through the perspective of a tutor named Brownlow. As he reflects on the nature of the future and the metaphysical complexities associated with foreseeing events, he grapples with his loyalty to Lord Hartover, a young nobleman in distress. The story unfolds as Brownlow seeks to balance his academic duties with the urgent personal matters of Hartover, leading him into a web of emotional and moral dilemmas that arise from Hartover's entanglement with a mysterious woman, Mademoiselle Fédore. The initial chapter sets the stage for deeper explorations of character relationships and societal challenges during a time of war. (This is an automatically generated summary.)",text/html=https://www.gutenberg.org/ebooks/71983.html.images; application/epub+zip=https://www.gutenberg.org/ebooks/71983.epub3.images; application/x-mobipocket-ebook=https://www.gutenberg.org/ebooks/71983.kf8.images; text/plain; charset=us-ascii=https://www.gutenberg.org/ebooks/71983.txt.utf-8; application/rdf+xml=https://www.gutenberg.org/ebooks/71983.rdf; image/jpeg=https://www.gutenberg.org/cache/epub/71983/pg71983.cover.medium.jpg; application/octet-stream=https://www.gutenberg.org/cache/epub/71983/pg71983-h.zip
72575,"A moment of madness, and other stories (vol. 2 of 3)","English fiction -- 19th century; Short stories, English",Browsing: Fiction; Browsing: Literature,en,False,Text,137,"Marryat, Florence (1837-1899)",,"""A Moment of Madness and Other Stories (Vol. 2 of 3)"" by Florence Marryat is a collection of short stories written in the late 19th century. The narratives likely combine elements of the supernatural, drama, and human emotion, as demonstrated by the compelling ghostly experiences and the intricate relationships explored in the opening tale. The collection delves into themes of grief, love, and the complexities of human connections, featuring characters such as Dolly and Bessie, alongside the haunted figure of Mrs. Graham.  The opening of the tale titled ""Sent to His Death"" introduces us to Dolly, who is staying in a seemingly haunted house, and her anxious companion, Bessie. Their nighttime encounter with a mysterious apparition evokes both fear and curiosity, compelling Dolly to confront the ghost rather than retreat. The atmosphere transitions from fear to empathy when they discover the nurse, Mrs. Graham, who suffers from the torment of grief over her husband’s tragic fate at sea. Drawing their fears together, it becomes clear that Mrs. Graham's emotional turmoil intertwines with the haunting presence and evokes themes of loss and redemption that are prevalent throughout the collection. As the narrative unfolds, it promises a poignant exploration of the characters grappling with their pasts against the backdrop of unfolding drama and supernatural elements. (This is an automatically generated summary.)",text/html=https://www.gutenberg.org/ebooks/72575.html.images; application/epub+zip=https://www.gutenberg.org/ebooks/72575.epub3.images; application/x-mobipocket-ebook=https://www.gutenberg.org/ebooks/72575.kf8.images; text/plain; charset=us-ascii=https://www.gutenberg.org/ebooks/72575.txt.utf-8; application/rdf+xml=https://www.gutenberg.org/ebooks/72575.rdf; image/jpeg=https://www.gutenberg.org/cache/epub/72575/pg72575.cover.medium.jpg; application/octet-stream=https://www.gutenberg.org/cache/epub/72575/pg72575-h.zip
42568,"The Cornish Fishermen's Watch-Night, and Other Stories","Christian life -- Fiction; Conduct of life -- Fiction; Short stories, English",Browsing: Fiction; Browsing: Literature,en,False,Text,136,Anonymous (None-None),,"""The Cornish Fishermen's Watch-Night, and Other Stories"" by Anonymous is a collection of moral and religious tales likely written in the late 19th century. It revolves around the lives of the fishermen in the Cornish village of Penwhinnock, focusing on themes of sin, redemption, and the impact of faith. The opening story introduces Mr. Ernest Boyce, a dedicated minister who encounters the rough and lawless fishermen, exploring the tension between their illicit activities and his attempts to guide them towards a more virtuous life.  The opening of the narrative sets a dark and stormy scene on New Year's Eve, describing the fishermen’s grim anticipation of shipwrecks amidst the gale. As tensions brew, it highlights the minister's resolve to gather the villagers for a Watch-night service, despite feeling their intentions may not be pure. Mr. Boyce is observant and determined, perceiving that the men may attempt to engage in wrecking once safely out of his view. The atmosphere fills with a sense of impending moral confrontation as he locks the door during the service, leading to a vivid portrayal of inner conflict among the villagers, and the eventual recognition of their desperate need for redemption. (This is an automatically generated summary.)",text/html=https://www.gutenberg.org/ebooks/42568.html.images; text/html; charset=utf-8=https://www.gutenberg.org/files/42568/42568-h/42568-h.htm; application/epub+zip=https://www.gutenberg.org/ebooks/42568.epub3.images; application/x-mobipocket-ebook=https://www.gutenberg.org/ebooks/42568.kf8.images; text/plain=https://www.gutenberg.org/ebooks/42568.txt.utf-8; application/rdf+xml=https://www.gutenberg.org/ebooks/42568.rdf; image/jpeg=https://www.gutenberg.org/cache/epub/42568/pg42568.cover.medium.jpg; application/octet-stream=https://www.gutenberg.org/cache/epub/42568/pg42568-h.zip
69361,"Dr. Vermont's fantasy, and other stories","English fiction -- Irish authors; Short stories, English -- Irish authors",Browsing: Culture/Civilization/Society; Browsing: Fiction; Browsing: Literature,en,False,Text,135,"Lynch, Hannah (1859-1904)",,"""Dr. Vermont's Fantasy and Other Stories"" by Hannah Lynch is a collection of short stories written in the late 19th century. The primary narrative, ""Dr. Vermont's Fantasy,"" revolves around Mademoiselle Lenormant, who is a central character navigating the complexities of life on a quiet island, reflecting on love, loss, and the influence of past choices. The tone is contemplative, featuring themes of introspection and the bittersweet nature of existence.  The opening of the tale sets a vivid scene, with a description of a warm autumn day in a bustling city, contrasting with the melancholy of the solitary protagonist who finds herself drawn to an isolated island. As she wanders through the quiet, desolate spaces, she encounters a peasant who provides insight into the sparse life of the residents. The protagonist feels a sense of anticipation for an unexpected event, and her curiosity leads her to an old woman who offers a glimpse into the lives of those on the island, including the mysteries surrounding Mademoiselle Lenormant and her home. This initial chapter establishes a rich atmospheric backdrop and intrigues the reader with the promise of deeper stories to unfold. (This is an automatically generated summary.)",text/html=https://www.gutenberg.org/ebooks/69361.html.images; application/epub+zip=https://www.gutenberg.org/ebooks/69361.epub3.images; application/x-mobipocket-ebook=https://www.gutenberg.org/ebooks/69361.kf8.images; text/plain; charset=us-ascii=https://www.gutenberg.org/ebooks/69361.txt.utf-8; application/rdf+xml=https://www.gutenberg.org/ebooks/69361.rdf; image/jpeg=https://www.gutenberg.org/cache/epub/69361/pg69361.cover.medium.jpg; application/octet-stream=https://www.gutenberg.org/cache/epub/69361/pg69361-h.zip
68774,Civilisation 1914-1918,"Short stories, French -- Translations into English; World War, 1914-1918 -- Fiction",Browsing: Fiction; Browsing: History - Warfare; Browsing: Literature,en,False,Text,134,"Duhamel, Georges (1884-1966)","Conwell-Evans, Thomas P. (1896-None)","""Civilisation 1914-1918"" by Georges Duhamel is a historical account written in the early 20th century. This work captures the profound experiences of soldiers during World War I, exploring the human condition amidst the chaos and devastation of war. Duhamel's narrative dives deep into the lives and thoughts of a few French soldiers, providing a poignant and unsettling portrayal of the impact of war on humanity and civilization.  The opening of ""Civilisation 1914-1918"" sets a somber tone as it introduces the reader to a military train journey during a calm but eerie autumn night in 1916. The narrator reflects on his surroundings and the conversations of fellow officers, revealing their weary acceptance of the war's grim reality. Meticulously depicting the internal anguish and camaraderie among soldiers, Duhamel presents characters like Revaud, who struggles with the aftermath of his injuries, and the somber yet humorous exchanges between soldiers that highlight their courage in the face of despair. The vivid imagery and emotional depth establish a haunting narrative that foreshadows the intimate tragedies that will unfold throughout the book, capturing the essence of human resilience amidst the horrors of conflict. (This is an automatically generated summary.)",text/html=https://www.gutenberg.org/ebooks/68774.html.images; application/epub+zip=https://www.gutenberg.org/ebooks/68774.epub3.images; application/x-mobipocket-ebook=https://www.gutenberg.org/ebooks/68774.kf8.images; text/plain; charset=us-ascii=https://www.gutenberg.org/ebooks/68774.txt.utf-8; application/rdf+xml=https://www.gutenberg.org/ebooks/68774.rdf; image/jpeg=https://www.gutenberg.org/cache/epub/68774/pg68774.cover.medium.jpg; application/octet-stream=https://www.gutenberg.org/cache/epub/68774/pg68774-h.zip
61549,Knock at a Venture,"English fiction -- 20th century; Short stories, English",Browsing: Fiction; Browsing: Literature,en,False,Text,132,"Phillpotts, Eden (1862-1960)",,"""Knock at a Venture"" by Eden Phillpotts is a novel written in the early 20th century. The story unfolds in a picturesque Devonshire setting, exploring the lives of rural characters, particularly focusing on John Aggett and Sarah Belworthy, who are entwined in a complex love story set against the backdrop of harsh Moorland life. The narrative evokes themes of romantic entanglement, hard work, and the rugged beauty of the countryside, drawing readers into the emotional struggles of its characters.  At the start of the novel, the scene is richly described, painting a vivid picture of the Devonshire Moorlands and the simplicity of rural life. We meet John Aggett, who is characterized as a physically strong but somewhat lazy thatcher, more inclined to enjoy sports than work. His friendship with the spirited Sarah Belworthy develops from childhood into a romantic connection, but their relationship faces challenges, particularly when John's lack of ambition becomes a concern. The opening chapters set the stage for exploring the dynamics between John, Sarah, and the competing interests of Timothy Chave, Farmer Chave’s son, as tensions arise with love, class, and commitment looming ahead in their lives. (This is an automatically generated summary.)",text/html=https://www.gutenberg.org/ebooks/61549.html.images; application/epub+zip=https://www.gutenberg.org/ebooks/61549.epub3.images; application/x-mobipocket-ebook=https://www.gutenberg.org/ebooks/61549.kf8.images; text/plain; charset=us-ascii=https://www.gutenberg.org/ebooks/61549.txt.utf-8; text/plain; charset=utf-8=https://www.gutenberg.org/files/61549/61549-0.txt; application/rdf+xml=https://www.gutenberg.org/ebooks/61549.rdf; image/jpeg=https://www.gutenberg.org/cache/epub/61549/pg61549.cover.medium.jpg; application/octet-stream=https://www.gutenberg.org/cache/epub/61549/pg61549-h.zip
68242,A Commentary,"English essays -- 20th century; English fiction -- 20th century; Short stories, English",Browsing: Fiction; Browsing: Literature,en,False,Text,132,"Galsworthy, John (1867-1933)",,"""A Commentary"" by John Galsworthy is a collection of commentaries and sketches written in the early 20th century. The book engages with social issues and injustices, particularly focusing on the struggles of the working class and the impact of societal structures on individual lives. Through the characters’ dialogues and reflections, it highlights themes such as poverty, the futility of hope, and the mechanization of modern life.  The opening portion introduces us to a one-armed old man stationed at a construction site, holding a red flag to warn oncoming traffic of a steamroller. He expresses deep concerns about the plight of the working class, reflecting on the harsh realities of their lives, such as the lack of hope, poor living conditions, and the moral decay he perceives in society. Through his conversation with a listener, he articulates his thoughts on democracy, the failures of government, and the struggles of workers to maintain a sense of dignity in an unforgiving world. His melancholy and poignant observations set the tone for the subsequent discussions on societal issues that Galsworthy aims to address throughout the work. (This is an automatically generated summary.)",text/html=https://www.gutenberg.org/ebooks/68242.html.images; application/epub+zip=https://www.gutenberg.org/ebooks/68242.epub3.images; application/x-mobipocket-ebook=https://www.gutenberg.org/ebooks/68242.kf8.images; text/plain; charset=us-ascii=https://www.gutenberg.org/ebooks/68242.txt.utf-8; application/rdf+xml=https://www.gutenberg.org/ebooks/68242.rdf; image/jpeg=https://www.gutenberg.org/cache/epub/68242/pg68242.cover.medium.jpg; application/octet-stream=https://www.gutenberg.org/cache/epub/68242/pg68242-h.zip
72574,"A moment of madness, and other stories (vol. 1 of 3)","English fiction -- 19th century; Short stories, English",Browsing: Fiction; Browsing: Literature,en,False,Text,130,"Marryat, Florence (1837-1899)",,"""A Moment of Madness"" by Florence Marryat is a collection of short stories written in the late 19th century. The opening tale introduces the struggles of Roland Tresham, a man ensnared in the difficulties of adulthood, marriage, and financial woes while juggling the expectations of societal norms and familial duties. As he interacts with his affluent sister and reflects on the relentless burdens posed by his responsibilities, the central theme appears to revolve around the conflicts between desire, duty, and the search for escape.  At the start of the book, the narrative focuses on Roland Tresham's visit to his sister, Mrs. Carnaby-Hicks, in her elegantly adorned drawing-room amidst the lively London season. Through their conversation, we gauge Roland's turmoil stemming from his discontented marriage to Juliet, whom he feels trapped by, exacerbated by financial strain as a father of six children. The interactions at Mrs. Carnaby-Hicks' drawing-room set the stage for a profound exploration of family dynamics, societal pressures, and personal crises, compelling the reader to ponder the fragility of happiness amidst the pursuit of wealth and social standing. (This is an automatically generated summary.)",text/html=https://www.gutenberg.org/ebooks/72574.html.images; application/epub+zip=https://www.gutenberg.org/ebooks/72574.epub3.images; application/x-mobipocket-ebook=https://www.gutenberg.org/ebooks/72574.kf8.images; text/plain; charset=us-ascii=https://www.gutenberg.org/ebooks/72574.txt.utf-8; application/rdf+xml=https://www.gutenberg.org/ebooks/72574.rdf; image/jpeg=https://www.gutenberg.org/cache/epub/72574/pg72574.cover.medium.jpg; application/octet-stream=https://www.gutenberg.org/cache/epub/72574/pg72574-h.zip
69544,The exploits of Captain O'Hagan,"English fiction -- 20th century; Short stories, English",Browsing: Fiction; Browsing: Literature,en,False,Text,128,"Rohmer, Sax (1883-1959)",,"""The Exploits of Captain O'Hagan"" by Sax Rohmer is a fictional novel written in the early 20th century. The story features Captain the Hon. Bernard O'Hagan, a larger-than-life character defined by his eccentric demeanor, chivalrous ideals, and flamboyant aristocratic flair. The book explores O'Hagan's adventures, interactions with various characters, and his unique outlook on life, particularly regarding class and honor.  The opening of the novel introduces Captain O'Hagan in a lively café scene where he encounters a rude pugilist named Jem Parkins. This encounter escalates when O'Hagan humorously confronts Parkins over the theft of his hat and ultimately bests him using a variety of jiu-jitsu techniques. The narrative quickly shifts to O'Hagan's interest in Pamela, the daughter of a local newsagent, and sets the stage for their ensuing interactions, showcasing O'Hagan's chivalrous nature and unexpected benevolence. This opening portion effectively establishes the Captain’s larger-than-life personality and hints at the comedic, dramatic exploits that will unfold throughout the story. (This is an automatically generated summary.)",text/html=https://www.gutenberg.org/ebooks/69544.html.images; application/epub+zip=https://www.gutenberg.org/ebooks/69544.epub3.images; application/x-mobipocket-ebook=https://www.gutenberg.org/ebooks/69544.kf8.images; text/plain; charset=us-ascii=https://www.gutenberg.org/ebooks/69544.txt.utf-8; application/rdf+xml=https://www.gutenberg.org/ebooks/69544.rdf; image/jpeg=https://www.gutenberg.org/cache/epub/69544/pg69544.cover.medium.jpg; application/octet-stream=https://www.gutenberg.org/cache/epub/69544/pg69544-h.zip
